genome_id,genus,species,full_name
GCF_011046245.1_Allorhizobium_pseudoryzae,Allorhizobium,pseudoryzae,Allorhizobium_pseudoryzae
GCF_011046535.1_Nocardioides_anomalus,Nocardioides,anomalus,Nocardioides_anomalus
GCF_011046555.1_Sphingobacterium_lactis,Sphingobacterium,lactis,Sphingobacterium_lactis
GCF_011046735.1_Nordella_sp__HKS_07,Nordella,sp,Nordella_sp
GCF_011046895.1_Rhizobium_rhizoryzae,Rhizobium,rhizoryzae,Rhizobium_rhizoryzae
GCF_011046975.1_Microbacterium_amylolyticum,Microbacterium,amylolyticum,Microbacterium_amylolyticum
GCF_011047135.1_Microbacterium_endophyticum,Microbacterium,endophyticum,Microbacterium_endophyticum
GCF_011057975.1_Stakelama_tenebrarum,Stakelama,tenebrarum,Stakelama_tenebrarum
GCF_011058695.1_Lactobacillus_iners,Lactobacillus,iners,Lactobacillus_iners
GCF_011064285.1_Vibrio_ziniensis,Vibrio,ziniensis,Vibrio_ziniensis
GCF_011064825.1_Brevundimonas_mediterranea,Brevundimonas,mediterranea,Brevundimonas_mediterranea
GCF_011065405.1_Succinivibrio_dextrinosolvens,Succinivibrio,dextrinosolvens,Succinivibrio_dextrinosolvens
GCF_011066545.1_Candidatus_Kuenenia_stuttgartensis,Candidatus,Kuenenia,Candidatus_Kuenenia
GCF_011068285.1_Flagellimonas_oceani,Flagellimonas,oceani,Flagellimonas_oceani
GCF_011082725.1_Apibacter_sp__B3706,Apibacter,sp,Apibacter_sp
GCF_011100465.1_Jeotgalibaca_arthritidis,Jeotgalibaca,arthritidis,Jeotgalibaca_arthritidis
GCF_011106835.1_Shewanella_chilikensis,Shewanella,chilikensis,Shewanella_chilikensis
GCF_011106855.1_Stutzerimonas_balearica,Stutzerimonas,balearica,Stutzerimonas_balearica
GCF_011207455.1_Thermosulfuriphilus_ammonigenes,Thermosulfuriphilus,ammonigenes,Thermosulfuriphilus_ammonigenes
GCF_011290485.1_Caldichromatium_japonicum,Caldichromatium,japonicum,Caldichromatium_japonicum
GCF_011290545.1_Pontivivens_nitratireducens,Pontivivens,nitratireducens,Pontivivens_nitratireducens
GCF_011299095.1_Jeotgalibaca_porci,Jeotgalibaca,porci,Jeotgalibaca_porci
GCF_011299555.1_Dysgonomonas_sp__HDW5A,Dysgonomonas,sp,Dysgonomonas_sp
GCF_011299575.1_Leucobacter_viscericola,Leucobacter,viscericola,Leucobacter_viscericola
GCF_011300215.1_Nocardioides_piscis,Nocardioides,piscis,Nocardioides_piscis
GCF_011300455.1_Sphingomonas_piscis,Sphingomonas,piscis,Sphingomonas_piscis
GCF_011300875.1_Sanguibacter_sp__HDW7,Sanguibacter,sp,Sanguibacter_sp
GCF_011302055.1_Sphingomonas_sinipercae,Sphingomonas,sinipercae,Sphingomonas_sinipercae
GCF_011302915.1_Thermomonas_sp__HDW16,Thermomonas,sp,Thermomonas_sp
GCF_011303955.1_Vagococcus_coleopterorum,Vagococcus,coleopterorum,Vagococcus_coleopterorum
GCF_011304195.1_Vagococcus_hydrophili,Vagococcus,hydrophili,Vagococcus_hydrophili
GCF_011304355.1_Weissella_coleopterorum,Weissella,coleopterorum,Weissella_coleopterorum
GCF_011305995.1_Diaphorobacter_sp__HDW4A,Diaphorobacter,sp,Diaphorobacter_sp
GCF_011382965.1_Leucobacter_insecticola,Leucobacter,insecticola,Leucobacter_insecticola
GCF_011382985.1_Leucobacter_coleopterorum,Leucobacter,coleopterorum,Leucobacter_coleopterorum
GCF_011383005.1_Phycicoccus_sp__HDW14,Phycicoccus,sp,Phycicoccus_sp
GCF_011388195.1_Neopusillimonas_aestuarii,Neopusillimonas,aestuarii,Neopusillimonas_aestuarii
GCF_011388215.1_Hydrogenophaga_crocea,Hydrogenophaga,crocea,Hydrogenophaga_crocea
GCF_011393315.3_Paenarthrobacter_ureafaciens,Paenarthrobacter,ureafaciens,Paenarthrobacter_ureafaciens
GCF_011393335.1_Propioniciclava_coleopterorum,Propioniciclava,coleopterorum,Propioniciclava_coleopterorum
GCF_011397115.1_Enterococcus_saigonensis,Enterococcus,saigonensis,Enterococcus_saigonensis
GCF_011397855.1_Metapseudomonas_otitidis,Metapseudomonas,otitidis,Metapseudomonas_otitidis
GCF_011398155.1_Thiosulfativibrio_zosterae,Thiosulfativibrio,zosterae,Thiosulfativibrio_zosterae
GCF_011398355.1_Thiosulfatimonas_sediminis,Thiosulfatimonas,sediminis,Thiosulfatimonas_sediminis
GCF_011400295.1_Erysipelothrix_sp__HDW6A,Erysipelothrix,sp,Erysipelothrix_sp
GCF_011405015.1_Mameliella_alba,Mameliella,alba,Mameliella_alba
GCF_011405515.1_Nitrospira_sp__KM1,Nitrospira,sp,Nitrospira_sp
GCF_011405655.1_Adlercreutzia_hattorii,Adlercreutzia,hattorii,Adlercreutzia_hattorii
GCF_011420305.2_Nocardioides_ochotonae,Nocardioides,ochotonae,Nocardioides_ochotonae
GCF_011455495.1_Frederiksenia_canicola,Frederiksenia,canicola,Frederiksenia_canicola
GCF_011455695.1_Mannheimia_granulomatis,Mannheimia,granulomatis,Mannheimia_granulomatis
GCF_011455875.1_Basfia_succiniciproducens,Basfia,succiniciproducens,Basfia_succiniciproducens
GCF_011462075.1_Brevibacterium_luteolum,Brevibacterium,luteolum,Brevibacterium_luteolum
GCF_011492945.1_Rubrobacter_tropicus,Rubrobacter,tropicus,Rubrobacter_tropicus
GCF_011492965.1_Rubrobacter_marinus,Rubrobacter,marinus,Rubrobacter_marinus
GCF_011516635.5_Bradyrhizobium_barranii_subsp__apii,Bradyrhizobium,barranii,Bradyrhizobium_barranii
GCF_011516645.4_Bradyrhizobium_septentrionale,Bradyrhizobium,septentrionale,Bradyrhizobium_septentrionale
GCF_011578045.1_Acinetobacter_shaoyimingii,Acinetobacter,shaoyimingii,Acinetobacter_shaoyimingii
GCF_011578285.1_Acinetobacter_lanii,Acinetobacter,lanii,Acinetobacter_lanii
GCF_011600845.2_Campylobacter_fetus,Campylobacter,fetus,Campylobacter_fetus
GCF_011604685.1_Spirosoma_aureum,Spirosoma,aureum,Spirosoma_aureum
GCF_011611525.1_Komagataeibacter_rhaeticus,Komagataeibacter,rhaeticus,Komagataeibacter_rhaeticus
GCF_011612265.2_Corynebacterium_matruchotii,Corynebacterium,matruchotii,Corynebacterium_matruchotii
GCF_011617245.1_Brevibacterium_atlanticum,Brevibacterium,atlanticum,Brevibacterium_atlanticum
GCF_011617465.1_Brevibacterium_pigmentatum,Brevibacterium,pigmentatum,Brevibacterium_pigmentatum
GCF_011617705.1_Brevibacterium_limosum,Brevibacterium,limosum,Brevibacterium_limosum
GCF_011694815.1_Streptomyces_liangshanensis,Streptomyces,liangshanensis,Streptomyces_liangshanensis
GCF_011745665.1_Zophobihabitans_entericus,Zophobihabitans,entericus,Zophobihabitans_entericus
GCF_011751745.2_Paramicrobacterium_fandaimingii,Paramicrobacterium,fandaimingii,Paramicrobacterium_fandaimingii
GCF_011751765.2_Paramicrobacterium_chengjingii,Paramicrobacterium,chengjingii,Paramicrobacterium_chengjingii
GCF_011764505.1_Legionella_antarctica,Legionella,antarctica,Legionella_antarctica
GCF_011764545.1_Phytohabitans_flavus,Phytohabitans,flavus,Phytohabitans_flavus
GCF_011764565.1_Phytohabitans_suffuscus,Phytohabitans,suffuscus,Phytohabitans_suffuscus
GCF_011764585.1_Sulfurimicrobium_lacus,Sulfurimicrobium,lacus,Sulfurimicrobium_lacus
GCF_011765175.1_Pseudomonas_coronafaciens,Pseudomonas,coronafaciens,Pseudomonas_coronafaciens
GCF_011765465.1_Erythrobacter_sp_,Erythrobacter,sp,Erythrobacter_sp
GCF_011765565.1_Salinivibrio_costicola,Salinivibrio,costicola,Salinivibrio_costicola
GCF_011765625.1_Shewanella_aestuarii,Shewanella,aestuarii,Shewanella_aestuarii
GCF_011784865.1_Leeuwenhoekiella_sp__ZYFB001,Leeuwenhoekiella,sp,Leeuwenhoekiella_sp
GCF_011801145.1_Nocardia_arthritidis,Nocardia,arthritidis,Nocardia_arthritidis
GCF_012029655.1_Raoultella_terrigena,Raoultella,terrigena,Raoultella_terrigena
GCF_012044595.1_Streptomyces_antibioticus,Streptomyces,antibioticus,Streptomyces_antibioticus
GCF_012044895.1_Aquisalimonas_sp__2447,Aquisalimonas,sp,Aquisalimonas_sp
GCF_012109195.1_Yokenella_regensburgei,Yokenella,regensburgei,Yokenella_regensburgei
GCF_012113595.1_Bacteroides_faecium,Bacteroides,faecium,Bacteroides_faecium
GCF_012220205.1_Mycoplasmopsis_gallinacea,Mycoplasmopsis,gallinacea,Mycoplasmopsis_gallinacea
GCF_012222825.1_Allofrancisella_frigidaquae,Allofrancisella,frigidaquae,Allofrancisella_frigidaquae
GCF_012222965.1_Allofrancisella_inopinata,Allofrancisella,inopinata,Allofrancisella_inopinata
GCF_012225885.1_Bacillus_tequilensis,Bacillus,tequilensis,Bacillus_tequilensis
GCF_012271835.1__Clostridium__innocuum,,Clostridium,_Clostridium
GCF_012277275.1_Gephyromycinifex_aptenodytis,Gephyromycinifex,aptenodytis,Gephyromycinifex_aptenodytis
GCF_012277335.1_Saccharopolyspora_sp__ASAGF58,Saccharopolyspora,sp,Saccharopolyspora_sp
GCF_012295525.1_Oxynema_aestuarii_AP17,Oxynema,aestuarii,Oxynema_aestuarii
GCF_012295575.1_Ferrimonas_lipolytica,Ferrimonas,lipolytica,Ferrimonas_lipolytica
GCF_012295595.1_Thalassovita_gelatinovora,Thalassovita,gelatinovora,Thalassovita_gelatinovora
GCF_012295615.1_Bermanella_marisrubri,Bermanella,marisrubri,Bermanella_marisrubri
GCF_012317045.1_Leifsonia_sp__PS1209,Leifsonia,sp,Leifsonia_sp
GCF_012317385.1_Romboutsia_sp__CE17,Romboutsia,sp,Romboutsia_sp
GCF_012317585.1_Thermosulfurimonas_marina,Thermosulfurimonas,marina,Thermosulfurimonas_marina
GCF_012427705.1_Vreelandella_piezotolerans,Vreelandella,piezotolerans,Vreelandella_piezotolerans
GCF_012427845.1_Pectobacterium_punjabense,Pectobacterium,punjabense,Pectobacterium_punjabense
GCF_012516315.1_Limnospira_fusiformis_SAG_85_79,Limnospira,fusiformis,Limnospira_fusiformis
GCF_012516355.1_Chitinophaga_oryzae,Chitinophaga,oryzae,Chitinophaga_oryzae
GCF_012516395.1_Dolichospermum_flos-aquae_CCAP_1403_13F,Dolichospermum,flosaquae,Dolichospermum_flosaquae
GCF_012516475.1_Parasphingorhabdus_halotolerans,Parasphingorhabdus,halotolerans,Parasphingorhabdus_halotolerans
GCF_012524235.2_Citrobacter_sp__TSA-1,Citrobacter,sp,Citrobacter_sp
GCF_012530535.1_Microcella_flavibacter,Microcella,flavibacter,Microcella_flavibacter
GCF_012530715.1_Alicycliphilus_denitrificans,Alicycliphilus,denitrificans,Alicycliphilus_denitrificans
GCF_012563545.1_Arcanobacterium_buesumense,Arcanobacterium,buesumense,Arcanobacterium_buesumense
GCF_012571345.1_Enterobacteriaceae_endosymbiont_of_Macroplea_mutic,Enterobacteriaceae,endosymbiont,Enterobacteriaceae_endosymbiont
GCF_012584515.1_Polaromonas_vacuolata,Polaromonas,vacuolata,Polaromonas_vacuolata
GCF_012647205.1_Pseudomonas_umsongensis,Pseudomonas,umsongensis,Pseudomonas_umsongensis
GCF_012648005.1_Bacillus_mojavensis,Bacillus,mojavensis,Bacillus_mojavensis
GCF_012676905.1_Paenibacillus_albicereus,Paenibacillus,albicereus,Paenibacillus_albicereus
GCF_012689545.1_Paracoccus_sanguinis,Paracoccus,sanguinis,Paracoccus_sanguinis
GCF_012767755.2_Pseudomonas_tohonis,Pseudomonas,tohonis,Pseudomonas_tohonis
GCF_012769535.1_Methylococcus_geothermalis,Methylococcus,geothermalis,Methylococcus_geothermalis
GCF_012848475.1_Marinobacterium_sp__LSUCC0821,Marinobacterium,sp,Marinobacterium_sp
GCF_012848855.1_Pyruvatibacter_mobilis,Pyruvatibacter,mobilis,Pyruvatibacter_mobilis
GCF_012849055.1_Spirosoma_rhododendri,Spirosoma,rhododendri,Spirosoma_rhododendri
GCF_012849095.1_Cohnella_herbarum,Cohnella,herbarum,Cohnella_herbarum
GCF_012849215.1_Mucilaginibacter_robiniae,Mucilaginibacter,robiniae,Mucilaginibacter_robiniae
GCF_012849375.1_Duganella_dendranthematis,Duganella,dendranthematis,Duganella_dendranthematis
GCF_012849555.1_Massilia_forsythiae,Massilia,forsythiae,Massilia_forsythiae
GCF_012913305.1_Aerophototrophica_crusticola,Aerophototrophica,crusticola,Aerophototrophica_crusticola
GCF_012913485.1_Luteolibacter_luteus,Luteolibacter,luteus,Luteolibacter_luteus
GCF_012923785.1_Phytobacter_diazotrophicus,Phytobacter,diazotrophicus,Phytobacter_diazotrophicus
GCF_012931845.1_Cellulomonas_taurus,Cellulomonas,taurus,Cellulomonas_taurus
GCF_012932215.1_Roseobacter_ponti,Roseobacter,ponti,Roseobacter_ponti
GCF_012934855.1_Mycoplasma_phocoenae,Mycoplasma,phocoenae,Mycoplasma_phocoenae
GCF_012934885.1_Mycoplasma_phocoeninasale,Mycoplasma,phocoeninasale,Mycoplasma_phocoeninasale
GCF_012955605.1_Bacillus_fonticola,Bacillus,fonticola,Bacillus_fonticola
GCF_012971725.1_Pseudomonas_multiresinivorans,Pseudomonas,multiresinivorans,Pseudomonas_multiresinivorans
GCF_012971745.1_Starkeya_sp__ORNL1,Starkeya,sp,Starkeya_sp
GCF_012974285.1_Gordonia_ajococcus,Gordonia,ajococcus,Gordonia_ajococcus
GCF_012979535.1_Sphingomonas_lacunae,Sphingomonas,lacunae,Sphingomonas_lacunae
GCF_013003965.1_Usitatibacter_rugosus,Usitatibacter,rugosus,Usitatibacter_rugosus
GCF_013003985.1_Usitatibacter_palustris,Usitatibacter,palustris,Usitatibacter_palustris
GCF_013004005.1_Pelagibacterium_halotolerans,Pelagibacterium,halotolerans,Pelagibacterium_halotolerans
GCF_013004065.1_Limnobacter_profundi,Limnobacter,profundi,Limnobacter_profundi
GCF_013004105.1_Gemmatimonas_groenlandica,Gemmatimonas,groenlandica,Gemmatimonas_groenlandica
GCF_013008635.1_Mycoplasma_miroungigenitalium,Mycoplasma,miroungigenitalium,Mycoplasma_miroungigenitalium
GCF_013008815.1_Mycoplasma_miroungirhinis,Mycoplasma,miroungirhinis,Mycoplasma_miroungirhinis
GCF_013009555.1_Phocaeicola_dorei,Phocaeicola,dorei,Phocaeicola_dorei
GCF_013046785.1_Streptomyces_argyrophylli,Streptomyces,argyrophylli,Streptomyces_argyrophylli
GCF_013046825.1_Turicibacter_sanguinis,Turicibacter,sanguinis,Turicibacter_sanguinis
GCF_013085465.1_Streptomyces_asoensis,Streptomyces,asoensis,Streptomyces_asoensis
GCF_013085545.1_Oceanidesulfovibrio_marinus,Oceanidesulfovibrio,marinus,Oceanidesulfovibrio_marinus
GCF_013113715.1_Herbiconiux_sp__SALV-R1,Herbiconiux,sp,Herbiconiux_sp
GCF_013116765.2_Achromobacter_deleyi,Achromobacter,deleyi,Achromobacter_deleyi
GCF_013127955.1_Spirosoma_taeanense,Spirosoma,taeanense,Spirosoma_taeanense
GCF_013128195.2_Frigoriglobus_tundricola,Frigoriglobus,tundricola,Frigoriglobus_tundricola
GCF_013137895.1_Hymenobacter_taeanensis,Hymenobacter,taeanensis,Hymenobacter_taeanensis
GCF_013154935.1_Vibrio_europaeus,Vibrio,europaeus,Vibrio_europaeus
GCF_013155125.1_Pseudonocardia_broussonetiae,Pseudonocardia,broussonetiae,Pseudonocardia_broussonetiae
GCF_013170705.1_Mesorhizobium_loti,Mesorhizobium,loti,Mesorhizobium_loti
GCF_013170725.1_Mesorhizobium_erdmanii,Mesorhizobium,erdmanii,Mesorhizobium_erdmanii
GCF_013170785.1_Mesorhizobium_jarvisii,Mesorhizobium,jarvisii,Mesorhizobium_jarvisii
GCF_013177295.1_Actinomyces_marmotae,Actinomyces,marmotae,Actinomyces_marmotae
GCF_013177315.1_Thermoleptolyngbya_sichuanensis_A183,Thermoleptolyngbya,sichuanensis,Thermoleptolyngbya_sichuanensis
GCF_013177355.1_Xanthomonas_axonopodis_pv__vasculorum,Xanthomonas,axonopodis,Xanthomonas_axonopodis
GCF_013177435.1_Xylella_taiwanensis,Xylella,taiwanensis,Xylella_taiwanensis
GCF_013177455.1_Nocardioides_marmotae,Nocardioides,marmotae,Nocardioides_marmotae
GCF_013177635.1_Arcobacter_aquimarinus,Arcobacter,aquimarinus,Arcobacter_aquimarinus
GCF_013177655.1_Campylobacter_canadensis,Campylobacter,canadensis,Campylobacter_canadensis
GCF_013177675.1_Arcobacter_acticola,Arcobacter,acticola,Arcobacter_acticola
GCF_013181395.1_Ferrovum_myxofaciens,Ferrovum,myxofaciens,Ferrovum_myxofaciens
GCF_013184985.2_Actinomyces_faecalis,Actinomyces,faecalis,Actinomyces_faecalis
GCF_013200955.2_Aquipseudomonas_campi,Aquipseudomonas,campi,Aquipseudomonas_campi
GCF_013201075.1_Lichenicola_cladoniae,Lichenicola,cladoniae,Lichenicola_cladoniae
GCF_013201545.1_Pseudomonas_graminis,Pseudomonas,graminis,Pseudomonas_graminis
GCF_013201605.1_Campylobacter_ornithocola,Campylobacter,ornithocola,Campylobacter_ornithocola
GCF_013201625.1_Aliarcobacter_lanthieri,Aliarcobacter,lanthieri,Aliarcobacter_lanthieri
GCF_013201645.1_Campylobacter_corcagiensis,Campylobacter,corcagiensis,Campylobacter_corcagiensis
GCF_013201665.1_Arcobacter_venerupis,Arcobacter,venerupis,Arcobacter_venerupis
GCF_013201685.1_Campylobacter_geochelonis,Campylobacter,geochelonis,Campylobacter_geochelonis
GCF_013201705.1_Aliarcobacter_faecis,Aliarcobacter,faecis,Aliarcobacter_faecis
GCF_013201725.1_Arcobacter_defluvii,Arcobacter,defluvii,Arcobacter_defluvii
GCF_013201825.1_Halarcobacter_ebronensis,Halarcobacter,ebronensis,Halarcobacter_ebronensis
GCF_013201895.1_Campylobacter_blaseri,Campylobacter,blaseri,Campylobacter_blaseri
GCF_013201935.1_Arcobacter_cloacae,Arcobacter,cloacae,Arcobacter_cloacae
GCF_013234275.1_Buttiauxella_agrestis,Buttiauxella,agrestis,Buttiauxella_agrestis
GCF_013260645.1_Erythrobacter_mangrovi,Erythrobacter,mangrovi,Erythrobacter_mangrovi
GCF_013265555.1_Tenuifilum_thalassicum,Tenuifilum,thalassicum,Tenuifilum_thalassicum
GCF_013265585.1_Kroppenstedtia_pulmonis,Kroppenstedtia,pulmonis,Kroppenstedtia_pulmonis
GCF_013267355.1_Achromobacter_pestifer,Achromobacter,pestifer,Achromobacter_pestifer
GCF_013267415.1_Abiotrophia_defectiva,Abiotrophia,defectiva,Abiotrophia_defectiva
GCF_013267535.1_Finegoldia_magna,Finegoldia,magna,Finegoldia_magna
GCF_013267735.1_Rothia_dentocariosa,Rothia,dentocariosa,Rothia_dentocariosa
GCF_013282215.1_Kroppenstedtia_eburnea,Kroppenstedtia,eburnea,Kroppenstedtia_eburnea
GCF_013282625.1_Thiomicrorhabdus_xiamenensis,Thiomicrorhabdus,xiamenensis,Thiomicrorhabdus_xiamenensis
GCF_013282785.1_Yersinia_kristensenii,Yersinia,kristensenii,Yersinia_kristensenii
GCF_013283835.1_Poseidonibacter_lekithochrous,Poseidonibacter,lekithochrous,Poseidonibacter_lekithochrous
GCF_013283855.1_Aquiluna_borgnonia,Aquiluna,borgnonia,Aquiluna_borgnonia
GCF_013283875.1_Mucilaginibacter_mali,Mucilaginibacter,mali,Mucilaginibacter_mali
GCF_013284055.1_Deefgea_piscis,Deefgea,piscis,Deefgea_piscis
GCF_013285305.1_Pseudomonas_rhodesiae,Pseudomonas,rhodesiae,Pseudomonas_rhodesiae
GCF_013285385.1_Paramixta_manurensis,Paramixta,manurensis,Paramixta_manurensis
GCF_013305285.1_Mycoplasma_mycoides,Mycoplasma,mycoides,Mycoplasma_mycoides
GCF_013307225.1_Polynucleobacter_tropicus,Polynucleobacter,tropicus,Polynucleobacter_tropicus
GCF_013307245.1_Polynucleobacter_antarcticus,Polynucleobacter,antarcticus,Polynucleobacter_antarcticus
GCF_013307435.2_Microvirga_terrae,Microvirga,terrae,Microvirga_terrae
GCF_013315815.1_Caproicibacterium_lactatifermentans,Caproicibacterium,lactatifermentans,Caproicibacterium_lactatifermentans
GCF_013317795.2_Agrobacterium_radiobacter,Agrobacterium,radiobacter,Agrobacterium_radiobacter
GCF_013331815.1_Bacillus_tropicus,Bacillus,tropicus,Bacillus_tropicus
GCF_013334205.1_Rhodoferax_sp__BAB1,Rhodoferax,sp,Rhodoferax_sp
GCF_013337045.2_Agrobacterium_vitis,Agrobacterium,vitis,Agrobacterium_vitis
GCF_013340845.1_Hydrogenovibrio_marinus,Hydrogenovibrio,marinus,Hydrogenovibrio_marinus
GCF_013341275.1_Methyloligella_sp__GL2,Methyloligella,sp,Methyloligella_sp
GCF_013343005.1_Candidatus_Reidiella_endopervernicosa,Candidatus,Reidiella,Candidatus_Reidiella
GCF_013343115.1_Streptococcus_sanguinis,Streptococcus,sanguinis,Streptococcus_sanguinis
GCF_013347265.1_Paenibacillus_cellulosilyticus,Paenibacillus,cellulosilyticus,Paenibacillus_cellulosilyticus
GCF_013347285.1_Azospirillum_oryzae,Azospirillum,oryzae,Azospirillum_oryzae
GCF_013347305.1_Paenibacillus_barcinonensis,Paenibacillus,barcinonensis,Paenibacillus_barcinonensis
GCF_013347325.1_Cupriavidus_gilardii,Cupriavidus,gilardii,Cupriavidus_gilardii
GCF_013347965.1_Pseudomonas_bijieensis,Pseudomonas,bijieensis,Pseudomonas_bijieensis
GCF_013358405.1_Oricola_thermophila,Oricola,thermophila,Oricola_thermophila
GCF_013363755.1_Comamonas_antarctica,Comamonas,antarctica,Comamonas_antarctica
GCF_013364095.1_Streptomyces_harbinensis,Streptomyces,harbinensis,Streptomyces_harbinensis
GCF_013364215.1_Verrucosispora_sp__NA02020,Verrucosispora,sp,Verrucosispora_sp
GCF_013364315.1_Streptomyces_microflavus,Streptomyces,microflavus,Streptomyces_microflavus
GCF_013364335.1_Streptomyces_buecherae,Streptomyces,buecherae,Streptomyces_buecherae
GCF_013368775.1_Planococcus_glaciei,Planococcus,glaciei,Planococcus_glaciei
GCF_013372045.1_Janthinobacterium_lividum,Janthinobacterium,lividum,Janthinobacterium_lividum
GCF_013372125.1_Campylobacter_curvus,Campylobacter,curvus,Campylobacter_curvus
GCF_013372205.1_Campylobacter_mucosalis,Campylobacter,mucosalis,Campylobacter_mucosalis
GCF_013372225.1_Campylobacter_ureolyticus,Campylobacter,ureolyticus,Campylobacter_ureolyticus
GCF_013372285.1_Marinomonas_primoryensis,Marinomonas,primoryensis,Marinomonas_primoryensis
GCF_013373365.1_Lentibacillus_sp__CBA3610,Lentibacillus,sp,Lentibacillus_sp
GCF_013373795.3_Bradyrhizobium_quebecense,Bradyrhizobium,quebecense,Bradyrhizobium_quebecense
GCF_013374995.1_Pseudomonas_eucalypticola,Pseudomonas,eucalypticola,Pseudomonas_eucalypticola
GCF_013376455.1_Desulfolutivibrio_sulfodismutans_DSM_3696,Desulfolutivibrio,sulfodismutans,Desulfolutivibrio_sulfodismutans
GCF_013376475.1_Desulfolutivibrio_sulfoxidireducens,Desulfolutivibrio,sulfoxidireducens,Desulfolutivibrio_sulfoxidireducens
GCF_013376835.1_Enterobacter_pasteurii,Enterobacter,pasteurii,Enterobacter_pasteurii
GCF_013377195.1_Bisgaardia_hudsonensis,Bisgaardia,hudsonensis,Bisgaardia_hudsonensis
GCF_013377295.1_Phocoenobacter_skyensis,Phocoenobacter,skyensis,Phocoenobacter_skyensis
GCF_013378055.1_Parasphingopyxis_sp__CP4,Parasphingopyxis,sp,Parasphingopyxis_sp
GCF_013378075.1_Parasphingopyxis_algicola,Parasphingopyxis,algicola,Parasphingopyxis_algicola
GCF_013388295.1_Bartonella_alsatica,Bartonella,alsatica,Bartonella_alsatica
GCF_013389455.1_Flavobacterium_inviolabile,Flavobacterium,inviolabile,Flavobacterium_inviolabile
GCF_013391805.1_Galbibacter_sp__BG1,Galbibacter,sp,Galbibacter_sp
GCF_013393365.1_Veillonella_nakazawae,Veillonella,nakazawae,Veillonella_nakazawae
GCF_013394005.1_Furfurilactobacillus_rossiae,Furfurilactobacillus,rossiae,Furfurilactobacillus_rossiae
GCF_013394065.1_Streptomyces_rectiverticillatus,Streptomyces,rectiverticillatus,Streptomyces_rectiverticillatus
GCF_013394595.1_Winogradskyella_forsetii,Winogradskyella,forsetii,Winogradskyella_forsetii
GCF_013394655.1_Winogradskyella_schleiferi,Winogradskyella,schleiferi,Winogradskyella_schleiferi
GCF_013394675.1_Winogradskyella_helgolandensis,Winogradskyella,helgolandensis,Winogradskyella_helgolandensis
GCF_013401475.1_Pseudomonas_sivasensis,Pseudomonas,sivasensis,Pseudomonas_sivasensis
GCF_013402795.1_Costertonia_aggregata,Costertonia,aggregata,Costertonia_aggregata
GCF_013403565.1_Chitinibacter_bivalviorum,Chitinibacter,bivalviorum,Chitinibacter_bivalviorum
GCF_013409125.2_Pseudomonas_sediminis,Pseudomonas,sediminis,Pseudomonas_sediminis
GCF_013414345.1_Microcella_indica,Microcella,indica,Microcella_indica
GCF_013416015.1_Candidatus_Campylobacter_infans,Candidatus,Campylobacter,Candidatus_Campylobacter
GCF_013423785.1_Chitinibacter_fontanus,Chitinibacter,fontanus,Chitinibacter_fontanus
GCF_013423865.1_Limosilactobacillus_mucosae,Limosilactobacillus,mucosae,Limosilactobacillus_mucosae
GCF_013426895.1_Paraburkholderia_largidicola,Paraburkholderia,largidicola,Paraburkholderia_largidicola
GCF_013460375.1_Ehrlichia_ruminantium,Ehrlichia,ruminantium,Ehrlichia_ruminantium
GCF_013462805.1_Acidithiobacillus_ferrooxidans,Acidithiobacillus,ferrooxidans,Acidithiobacillus_ferrooxidans
GCF_013466425.1_Mycobacterium_vicinigordonae,Mycobacterium,vicinigordonae,Mycobacterium_vicinigordonae
GCF_013466785.1_Nocardioides_marinisabuli,Nocardioides,marinisabuli,Nocardioides_marinisabuli
GCF_013466985.1_Nocardioides_ungokensis,Nocardioides,ungokensis,Nocardioides_ungokensis
GCF_013487745.1_Sulfitobacter_pontiacus,Sulfitobacter,pontiacus,Sulfitobacter_pontiacus
GCF_013487945.1_Ligilactobacillus_saerimneri,Ligilactobacillus,saerimneri,Ligilactobacillus_saerimneri
GCF_013488025.1_Pectobacterium_carotovorum,Pectobacterium,carotovorum,Pectobacterium_carotovorum
GCF_013488205.1_Empedobacter_falsenii,Empedobacter,falsenii,Empedobacter_falsenii
GCF_013488225.1_Sinorhizobium_mexicanum,Sinorhizobium,mexicanum,Sinorhizobium_mexicanum
GCF_013624435.2_Nocardioides_campestrisoli,Nocardioides,campestrisoli,Nocardioides_campestrisoli
GCF_013693775.1_Thiobacillus_sp_,Thiobacillus,sp,Thiobacillus_sp
GCF_013694245.2_Micromonospora_robiginosa,Micromonospora,robiginosa,Micromonospora_robiginosa
GCF_013744875.1_Nocardia_huaxiensis,Nocardia,huaxiensis,Nocardia_huaxiensis
GCF_013745115.1_Hujiaoplasma_nucleasis,Hujiaoplasma,nucleasis,Hujiaoplasma_nucleasis
GCF_013781885.1_Clostridium_intestinale,Clostridium,intestinale,Clostridium_intestinale
GCF_014023125.1_Candidatus_Xianfuyuplasma_coldseepsis,Candidatus,Xianfuyuplasma,Candidatus_Xianfuyuplasma
GCF_014023275.1_Nostoc_edaphicum_CCNP1411,Nostoc,edaphicum,Nostoc_edaphicum
GCF_014041915.1_Marnyiella_aurantia,Marnyiella,aurantia,Marnyiella_aurantia
GCF_014041935.1_Gordonia_jinghuaiqii,Gordonia,jinghuaiqii,Gordonia_jinghuaiqii
